file_id_namespace	file_local_id	collection_id_namespace	collection_local_id
https://data.4dnucleome.org	f49ee2d6-9156-4f9d-a063-94ab03be4646	https://data.4dnucleome.org	27963cf6-d0b5-44e2-b5be-03b4de343e4a
https://data.4dnucleome.org	65b7cf6a-90f3-449d-9bba-fe6b29d8e0ce	https://data.4dnucleome.org	27963cf6-d0b5-44e2-b5be-03b4de343e4a
https://data.4dnucleome.org	2695ad02-3221-4deb-b6b3-d99059a3c7b2	https://data.4dnucleome.org	9a1feb00-f162-48ef-b91d-edeeb6c7e426
https://data.4dnucleome.org	424b7b80-73ee-4407-b680-5fb414d99e2f	https://data.4dnucleome.org	9a1feb00-f162-48ef-b91d-edeeb6c7e426
https://data.4dnucleome.org	fe2d36b2-aa51-4eb0-a192-e836da0b6b35	https://data.4dnucleome.org	9a1feb00-f162-48ef-b91d-edeeb6c7e426
https://data.4dnucleome.org	a69792b6-2022-4445-a285-2aa2ffc996e8	https://data.4dnucleome.org	e8ed6c84-3192-43fd-95a4-138cf053bee7
https://data.4dnucleome.org	e24a6c2e-9b77-41d5-9c0b-d67bc1758d71	https://data.4dnucleome.org	e8ed6c84-3192-43fd-95a4-138cf053bee7
https://data.4dnucleome.org	6bcc5600-f5b2-41e7-93f4-4a36ab1c05c6	https://data.4dnucleome.org	e8ed6c84-3192-43fd-95a4-138cf053bee7
https://data.4dnucleome.org	0734e22e-da06-447d-8814-45d5527fc63c	https://data.4dnucleome.org	605afa42-4696-4028-9bdf-4e9b21808c9e
https://data.4dnucleome.org	f1e40bbd-dd56-43c5-b5e2-85c78b6efbfb	https://data.4dnucleome.org	605afa42-4696-4028-9bdf-4e9b21808c9e
https://data.4dnucleome.org	aba337b1-8836-4012-8c61-342d70f8423a	https://data.4dnucleome.org	605afa42-4696-4028-9bdf-4e9b21808c9e
https://data.4dnucleome.org	abfe7d5a-a5f3-4ec6-82db-90c6f672ce85	https://data.4dnucleome.org	4fa6e1e1-50b0-4409-820d-e356430a968e
https://data.4dnucleome.org	6f01353b-ad4c-4798-8d43-e633442281bf	https://data.4dnucleome.org	4fa6e1e1-50b0-4409-820d-e356430a968e
https://data.4dnucleome.org	174287fd-3268-4f56-9587-ba71552496ef	https://data.4dnucleome.org	4fa6e1e1-50b0-4409-820d-e356430a968e
https://data.4dnucleome.org	e9e7fb08-78d9-4f26-b0a9-492836e14833	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	455899a2-b8ea-474c-8b55-3bcfff691d4b	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	f8d79074-2aa1-4632-84cc-194257542bd9	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	a40b4a79-4cbf-4715-8812-701f0c4dbebe	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	d93d62fa-70d4-47db-a3fd-2c4eb968ae41	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	175288f2-7ea1-4fe5-ab00-063fe195f152	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	2c400510-3265-47cf-b2b1-5ccaab539be4	https://data.4dnucleome.org	29b368c7-7cef-44ab-bb37-3001b20e7fef
https://data.4dnucleome.org	d298ca57-8f71-4d39-a9a9-dfc1e1387183	https://data.4dnucleome.org	2097fe73-712e-4d3b-857e-c6f2b52b1485
